ship date;tracking;state;zip;custom weight;weight;zone;I;rate;shipper
2016/2/3;1Z091YW70392261605;NJ;7740;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/3;1Z091YW70392140012;MS;39756;17;30;7;Ground Residential Third Party;18.66;M T L International
2016/2/3;1Z091YW70392140012;MS;39756;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/3;1Z091YW70392140012;MS;39756;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/3;1Z091YW70392140012;MS;39756;0;0;7;Fuel Surcharge;1.24;M T L International
2016/2/3;1Z091YW70392140012;MS;39756;0;0;7;Third Party Billing Service;0.65;M T L International
2016/2/3;1Z091YW70392140012;MS;39756;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/3;1Z091YW70390217434;GA;31705;24;40;8;Ground Residential Third Party;26.72;M T L International
2016/2/3;1Z091YW70390217434;GA;31705;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/3;1Z091YW70390217434;GA;31705;0;0;8;Fuel Surcharge;1.44;M T L International
2016/2/3;1Z091YW70390217434;GA;31705;0;0;8;Third Party Billing Service;0.76;M T L International
2016/2/3;1Z091YW70390217434;GA;31705;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/3;1Z091YW70391544445;NC;27284;24;40;8;Ground Commercial Third Party;25.83;M T L International
2016/2/3;1Z091YW70391544445;NC;27284;0;0;8;Fuel Surcharge;1.29;M T L International
2016/2/3;1Z091YW70391544445;NC;27284;0;0;8;Third Party Billing Service;0.68;M T L International
2016/2/3;1Z091YW70391544445;NC;27284;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/3;1Z091YW70398907700;GA;30620;24;40;8;Ground Commercial Third Party;25.83;M T L International
2016/2/3;1Z091YW70398907700;GA;30620;0;0;8;Delivery Area Surcharge - Extended;2.3;M T L International
2016/2/3;1Z091YW70398907700;GA;30620;0;0;8;Fuel Surcharge;1.41;M T L International
2016/2/3;1Z091YW70398907700;GA;30620;0;0;8;Third Party Billing Service;0.74;M T L International
2016/2/3;1Z091YW70398907700;GA;30620;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/3;1Z091YW70399239912;DE;19804;24;40;8;Ground Commercial Third Party;25.83;M T L International
2016/2/3;1Z091YW70399239912;DE;19804;0;0;8;Fuel Surcharge;1.29;M T L International
2016/2/3;1Z091YW70399239912;DE;19804;0;0;8;Third Party Billing Service;0.68;M T L International
2016/2/3;1Z091YW70399239912;DE;19804;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/3;1Z091YW70396008739;IL;60050;24;40;7;Ground Commercial Third Party;22.05;M T L International
2016/2/3;1Z091YW70396008739;IL;60050;0;0;7;Fuel Surcharge;1.1;M T L International
2016/2/3;1Z091YW70396008739;IL;60050;0;0;7;Third Party Billing Service;0.58;M T L International
2016/2/3;1Z091YW70396008739;IL;60050;0;0;7;Ground Commercial Third Party;0;M T L International
2016/2/3;1Z091YW70395453349;NC;28134;24;40;8;Ground Residential Third Party;26.72;M T L International
2016/2/3;1Z091YW70395453349;NC;28134;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/3;1Z091YW70395453349;NC;28134;0;0;8;Fuel Surcharge;1.44;M T L International
2016/2/3;1Z091YW70395453349;NC;28134;0;0;8;Third Party Billing Service;0.76;M T L International
2016/2/3;1Z091YW70395453349;NC;28134;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/3;1Z091YW70395076757;SC;29101;17;30;8;Ground Residential Third Party;22;M T L International
2016/2/3;1Z091YW70395076757;SC;29101;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/3;1Z091YW70395076757;SC;29101;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/3;1Z091YW70395076757;SC;29101;0;0;8;Fuel Surcharge;1.41;M T L International
2016/2/3;1Z091YW70395076757;SC;29101;0;0;8;Third Party Billing Service;0.74;M T L International
2016/2/3;1Z091YW70395076757;SC;29101;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/3;1Z091YW70397982961;NC;28445;17;30;8;Ground Residential Third Party;22;M T L International
2016/2/3;1Z091YW70397982961;NC;28445;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/3;1Z091YW70397982961;NC;28445;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/3;1Z091YW70397982961;NC;28445;0;0;8;Fuel Surcharge;1.41;M T L International
2016/2/3;1Z091YW70397982961;NC;28445;0;0;8;Third Party Billing Service;0.74;M T L International
2016/2/3;1Z091YW70397982961;NC;28445;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/3;1Z091YW70398259787;SC;29653;24;40;8;Ground Residential Third Party;26.72;M T L International
2016/2/3;1Z091YW70398259787;SC;29653;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/3;1Z091YW70398259787;SC;29653;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/3;1Z091YW70398259787;SC;29653;0;0;8;Fuel Surcharge;1.64;M T L International
2016/2/3;1Z091YW70398259787;SC;29653;0;0;8;Third Party Billing Service;0.86;M T L International
2016/2/3;1Z091YW70398259787;SC;29653;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/3;1Z091YW70398838393;GA;31061;24;40;8;Ground Commercial Third Party;25.83;M T L International
2016/2/3;1Z091YW70398838393;GA;31061;0;0;8;Delivery Area Surcharge - Extended;2.3;M T L International
2016/2/3;1Z091YW70398838393;GA;31061;0;0;8;Fuel Surcharge;1.41;M T L International
2016/2/3;1Z091YW70398838393;GA;31061;0;0;8;Third Party Billing Service;0.74;M T L International
2016/2/3;1Z091YW70398838393;GA;31061;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/4;1Z091YW70394934483;AZ;85383;24;40;4;Ground Residential Third Party;12.79;M T L International
2016/2/4;1Z091YW70394934483;AZ;85383;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70394934483;AZ;85383;0;0;4;Fuel Surcharge;0.75;M T L International
2016/2/4;1Z091YW70394934483;AZ;85383;0;0;4;Third Party Billing Service;0.39;M T L International
2016/2/4;1Z091YW70394934483;AZ;85383;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70394726672;TX;76205;5;10;6;Ground Residential Third Party;7.91;M T L International
2016/2/4;1Z091YW70394726672;TX;76205;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70394726672;TX;76205;0;0;6;Fuel Surcharge;0.5;M T L International
2016/2/4;1Z091YW70394726672;TX;76205;0;0;6;Third Party Billing Service;0.26;M T L International
2016/2/4;1Z091YW70394726672;TX;76205;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70390656531;OK;73115;24;40;6;Ground Commercial Third Party;18.94;M T L International
2016/2/4;1Z091YW70390656531;OK;73115;0;0;6;Fuel Surcharge;0.95;M T L International
2016/2/4;1Z091YW70390656531;OK;73115;0;0;6;Third Party Billing Service;0.5;M T L International
2016/2/4;1Z091YW70390656531;OK;73115;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/4;1Z091YW70391738754;OK;74367;17;30;6;Ground Residential Third Party;16.07;M T L International
2016/2/4;1Z091YW70391738754;OK;74367;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70391738754;OK;74367;0;0;6;Delivery Area Surcharge - Extended;4;M T L International
2016/2/4;1Z091YW70391738754;OK;74367;0;0;6;Fuel Surcharge;1.11;M T L International
2016/2/4;1Z091YW70391738754;OK;74367;0;0;6;Third Party Billing Service;0.58;M T L International
2016/2/4;1Z091YW70391738754;OK;74367;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70392020160;MT;59846;24;40;5;Ground Residential Third Party;15.42;M T L International
2016/2/4;1Z091YW70392020160;MT;59846;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70392020160;MT;59846;0;0;5;Delivery Area Surcharge - Extended;4;M T L International
2016/2/4;1Z091YW70392020160;MT;59846;0;0;5;Fuel Surcharge;1.08;M T L International
2016/2/4;1Z091YW70392020160;MT;59846;0;0;5;Third Party Billing Service;0.57;M T L International
2016/2/4;1Z091YW70392020160;MT;59846;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70390493770;WA;98108;24;40;5;Ground Residential Third Party;15.42;M T L International
2016/2/4;1Z091YW70390493770;WA;98108;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70390493770;WA;98108;0;0;5;Fuel Surcharge;0.88;M T L International
2016/2/4;1Z091YW70390493770;WA;98108;0;0;5;Third Party Billing Service;0.46;M T L International
2016/2/4;1Z091YW70390493770;WA;98108;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70390686642;CA;95388;24;38;3;Ground Residential Third Party;11.02;M T L International
2016/2/4;1Z091YW70390686642;CA;95388;0;0;3;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70390686642;CA;95388;0;0;3;Delivery Area Surcharge;3.15;M T L International
2016/2/4;1Z091YW70390686642;CA;95388;0;0;3;Fuel Surcharge;0.82;M T L International
2016/2/4;1Z091YW70390686642;CA;95388;0;0;3;Third Party Billing Service;0.43;M T L International
2016/2/4;1Z091YW70390686642;CA;95388;0;0;3;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70393465269;NV;89431;5;10;4;Ground Commercial Third Party;6.94;M T L International
2016/2/4;1Z091YW70393465269;NV;89431;0;0;4;Fuel Surcharge;0.35;M T L International
2016/2/4;1Z091YW70393465269;NV;89431;0;0;4;Third Party Billing Service;0.18;M T L International
2016/2/4;1Z091YW70393465269;NV;89431;0;0;4;Ground Commercial Third Party;0;M T L International
2016/2/4;1Z091YW70393852680;TX;77511;24;38;6;Ground Commercial Third Party;18.1;M T L International
2016/2/4;1Z091YW70393852680;TX;77511;0;0;6;Fuel Surcharge;0.9;M T L International
2016/2/4;1Z091YW70393852680;TX;77511;0;0;6;Third Party Billing Service;0.48;M T L International
2016/2/4;1Z091YW70393852680;TX;77511;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/4;1Z091YW70394499025;CA;94014;5;10;4;Ground Residential Third Party;7.04;M T L International
2016/2/4;1Z091YW70394499025;CA;94014;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70394499025;CA;94014;0;0;4;Fuel Surcharge;0.46;M T L International
2016/2/4;1Z091YW70394499025;CA;94014;0;0;4;Third Party Billing Service;0.24;M T L International
2016/2/4;1Z091YW70394499025;CA;94014;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70390795060;IN;46122;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/4;1Z091YW70390795060;IN;46122;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70390795060;IN;46122;0;0;7;Delivery Area Surcharge;3.15;M T L International
2016/2/4;1Z091YW70390795060;IN;46122;0;0;7;Fuel Surcharge;1.12;M T L International
2016/2/4;1Z091YW70390795060;IN;46122;0;0;7;Third Party Billing Service;0.59;M T L International
2016/2/4;1Z091YW70390795060;IN;46122;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70392255112;MS;39426;24;40;7;Ground Residential Third Party;22.81;M T L International
2016/2/4;1Z091YW70392255112;MS;39426;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70392255112;MS;39426;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/4;1Z091YW70392255112;MS;39426;0;0;7;Fuel Surcharge;1.44;M T L International
2016/2/4;1Z091YW70392255112;MS;39426;0;0;7;Third Party Billing Service;0.76;M T L International
2016/2/4;1Z091YW70392255112;MS;39426;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70394407721;FL;33314;24;40;8;Ground Residential Third Party;26.72;M T L International
2016/2/4;1Z091YW70394407721;FL;33314;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70394407721;FL;33314;0;0;8;Fuel Surcharge;1.44;M T L International
2016/2/4;1Z091YW70394407721;FL;33314;0;0;8;Third Party Billing Service;0.76;M T L International
2016/2/4;1Z091YW70394407721;FL;33314;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70391405541;IN;47459;17;30;7;Ground Residential Third Party;18.66;M T L International
2016/2/4;1Z091YW70391405541;IN;47459;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70391405541;IN;47459;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/4;1Z091YW70391405541;IN;47459;0;0;7;Fuel Surcharge;1.24;M T L International
2016/2/4;1Z091YW70391405541;IN;47459;0;0;7;Third Party Billing Service;0.65;M T L International
2016/2/4;1Z091YW70391405541;IN;47459;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70392883587;TN;37130;24;40;7;Ground Residential Third Party;22.81;M T L International
2016/2/4;1Z091YW70392883587;TN;37130;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70392883587;TN;37130;0;0;7;Fuel Surcharge;1.24;M T L International
2016/2/4;1Z091YW70392883587;TN;37130;0;0;7;Third Party Billing Service;0.65;M T L International
2016/2/4;1Z091YW70392883587;TN;37130;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70393993591;TX;75220;24;40;6;Ground Commercial Third Party;18.94;M T L International
2016/2/4;1Z091YW70393993591;TX;75220;0;0;6;Fuel Surcharge;0.95;M T L International
2016/2/4;1Z091YW70393993591;TX;75220;0;0;6;Third Party Billing Service;0.5;M T L International
2016/2/4;1Z091YW70393993591;TX;75220;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/4;1Z091YW70392181924;GA;30132;17;28;8;Ground Residential Third Party;20.69;M T L International
2016/2/4;1Z091YW70392181924;GA;30132;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70392181924;GA;30132;0;0;8;Fuel Surcharge;1.14;M T L International
2016/2/4;1Z091YW70392181924;GA;30132;0;0;8;Third Party Billing Service;0.6;M T L International
2016/2/4;1Z091YW70392181924;GA;30132;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70391634008;WI;53066;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/4;1Z091YW70391634008;WI;53066;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70391634008;WI;53066;0;0;7;Fuel Surcharge;1.2;M T L International
2016/2/4;1Z091YW70391634008;WI;53066;0;0;7;Third Party Billing Service;0.63;M T L International
2016/2/4;1Z091YW70391634008;WI;53066;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70390215650;MA;2575;24;40;8;Ground Residential Third Party;26.72;M T L International
2016/2/4;1Z091YW70390215650;MA;2575;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70390215650;MA;2575;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/4;1Z091YW70390215650;MA;2575;0;0;8;Fuel Surcharge;1.64;M T L International
2016/2/4;1Z091YW70390215650;MA;2575;0;0;8;Third Party Billing Service;0.86;M T L International
2016/2/4;1Z091YW70390215650;MA;2575;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70394874708;NY;14580;24;40;8;Ground Commercial Third Party;25.83;M T L International
2016/2/4;1Z091YW70394874708;NY;14580;0;0;8;Fuel Surcharge;1.29;M T L International
2016/2/4;1Z091YW70394874708;NY;14580;0;0;8;Third Party Billing Service;0.68;M T L International
2016/2/4;1Z091YW70394874708;NY;14580;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/4;1Z091YW70393484828;KS;67880;51;60;6;Ground Residential Third Party;22.59;M T L International
2016/2/4;1Z091YW70393484828;KS;67880;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70393484828;KS;67880;0;0;6;Delivery Area Surcharge - Extended;4;M T L International
2016/2/4;1Z091YW70393484828;KS;67880;0;0;6;Fuel Surcharge;1.43;M T L International
2016/2/4;1Z091YW70393484828;KS;67880;0;0;6;Third Party Billing Service;0.75;M T L International
2016/2/4;1Z091YW70393484828;KS;67880;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70392115639;IL;60148;51;60;7;Ground Residential Third Party;26.74;M T L International
2016/2/4;1Z091YW70392115639;IL;60148;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70392115639;IL;60148;0;0;7;Fuel Surcharge;1.44;M T L International
2016/2/4;1Z091YW70392115639;IL;60148;0;0;7;Third Party Billing Service;0.76;M T L International
2016/2/4;1Z091YW70392115639;IL;60148;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70394081850;NY;10018;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/4;1Z091YW70394081850;NY;10018;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/4;1Z091YW70394081850;NY;10018;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/4;1Z091YW70394081850;NY;10018;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/4;1Z091YW70393880873;SC;29624;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/4;1Z091YW70393880873;SC;29624;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70393880873;SC;29624;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/4;1Z091YW70393880873;SC;29624;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/4;1Z091YW70393880873;SC;29624;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70391984694;MI;48316;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/4;1Z091YW70391984694;MI;48316;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70391984694;MI;48316;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/4;1Z091YW70391984694;MI;48316;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/4;1Z091YW70391984694;MI;48316;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70390560901;MI;49319;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/4;1Z091YW70390560901;MI;49319;0;0;8;Delivery Area Surcharge;2.3;M T L International
2016/2/4;1Z091YW70390560901;MI;49319;0;0;8;Fuel Surcharge;1.36;M T L International
2016/2/4;1Z091YW70390560901;MI;49319;0;0;8;Third Party Billing Service;0.71;M T L International
2016/2/4;1Z091YW70390560901;MI;49319;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/4;1Z091YW70391145313;NY;11220;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/4;1Z091YW70391145313;NY;11220;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70391145313;NY;11220;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/4;1Z091YW70391145313;NY;11220;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/4;1Z091YW70391145313;NY;11220;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70393594736;KY;41501;17;28;8;Ground Residential Third Party;20.69;M T L International
2016/2/4;1Z091YW70393594736;KY;41501;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70393594736;KY;41501;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/2/4;1Z091YW70393594736;KY;41501;0;0;8;Fuel Surcharge;1.3;M T L International
2016/2/4;1Z091YW70393594736;KY;41501;0;0;8;Third Party Billing Service;0.68;M T L International
2016/2/4;1Z091YW70393594736;KY;41501;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70393387746;MI;49128;17;28;8;Ground Residential Third Party;20.69;M T L International
2016/2/4;1Z091YW70393387746;MI;49128;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70393387746;MI;49128;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/2/4;1Z091YW70393387746;MI;49128;0;0;8;Fuel Surcharge;1.3;M T L International
2016/2/4;1Z091YW70393387746;MI;49128;0;0;8;Third Party Billing Service;0.68;M T L International
2016/2/4;1Z091YW70393387746;MI;49128;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70391244957;FL;33185;17;28;8;Ground Residential Third Party;20.69;M T L International
2016/2/4;1Z091YW70391244957;FL;33185;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70391244957;FL;33185;0;0;8;Fuel Surcharge;1.14;M T L International
2016/2/4;1Z091YW70391244957;FL;33185;0;0;8;Third Party Billing Service;0.6;M T L International
2016/2/4;1Z091YW70391244957;FL;33185;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70394130369;MI;48146;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/4;1Z091YW70394130369;MI;48146;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70394130369;MI;48146;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/4;1Z091YW70394130369;MI;48146;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/4;1Z091YW70394130369;MI;48146;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70393887974;MD;21550;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/4;1Z091YW70393887974;MD;21550;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70393887974;MD;21550;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/4;1Z091YW70393887974;MD;21550;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/4;1Z091YW70393887974;MD;21550;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/4;1Z091YW70393887974;MD;21550;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70391841785;NY;12529;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/4;1Z091YW70391841785;NY;12529;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70391841785;NY;12529;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/4;1Z091YW70391841785;NY;12529;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/4;1Z091YW70391841785;NY;12529;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/4;1Z091YW70391841785;NY;12529;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70390395797;NJ;8618;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/4;1Z091YW70390395797;NJ;8618;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70390395797;NJ;8618;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/4;1Z091YW70390395797;NJ;8618;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/4;1Z091YW70390395797;NJ;8618;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70392920410;NJ;7882;10;10;8;Ground Residential Third Party;9.73;M T L International
2016/2/4;1Z091YW70392920410;NJ;7882;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70392920410;NJ;7882;0;0;8;Fuel Surcharge;0.59;M T L International
2016/2/4;1Z091YW70392920410;NJ;7882;0;0;8;Third Party Billing Service;0.31;M T L International
2016/2/4;1Z091YW70394093838;GA;31036;23;23;8;Ground Commercial Third Party;16.8;M T L International
2016/2/4;1Z091YW70394093838;GA;31036;0;0;8;Delivery Area Surcharge - Extended;2.3;M T L International
2016/2/4;1Z091YW70394093838;GA;31036;0;0;8;Fuel Surcharge;0.96;M T L International
2016/2/4;1Z091YW70394093838;GA;31036;0;0;8;Third Party Billing Service;0.5;M T L International
2016/2/4;1Z091YW70391307808;WV;25831;24;40;8;Ground Residential Third Party;26.72;M T L International
2016/2/4;1Z091YW70391307808;WV;25831;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70391307808;WV;25831;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/4;1Z091YW70391307808;WV;25831;0;0;8;Fuel Surcharge;1.64;M T L International
2016/2/4;1Z091YW70391307808;WV;25831;0;0;8;Third Party Billing Service;0.86;M T L International
2016/2/4;1Z091YW70391307808;WV;25831;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70390590218;VA;24228;24;40;8;Ground Residential Third Party;26.72;M T L International
2016/2/4;1Z091YW70390590218;VA;24228;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/4;1Z091YW70390590218;VA;24228;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/4;1Z091YW70390590218;VA;24228;0;0;8;Fuel Surcharge;1.64;M T L International
2016/2/4;1Z091YW70390590218;VA;24228;0;0;8;Third Party Billing Service;0.86;M T L International
2016/2/4;1Z091YW70390590218;VA;24228;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/5;1Z091YW70395232935;CA;93004;24;38;2;Ground Residential Third Party;9.1;M T L International
2016/2/5;1Z091YW70395232935;CA;93004;0;0;2;Residential Surcharge;2.11;M T L International
2016/2/5;1Z091YW70395232935;CA;93004;0;0;2;Fuel Surcharge;0.56;M T L International
2016/2/5;1Z091YW70395232935;CA;93004;0;0;2;Third Party Billing Service;0.29;M T L International
2016/2/5;1Z091YW70395232935;CA;93004;0;0;2;Ground Residential Third Party;0;M T L International
2016/2/5;1Z091YW70396880073;CA;95014;6;15;3;Ground Residential Third Party;7.04;M T L International
2016/2/5;1Z091YW70396880073;CA;95014;0;0;3;Residential Surcharge;2.11;M T L International
2016/2/5;1Z091YW70396880073;CA;95014;0;0;3;Fuel Surcharge;0.46;M T L International
2016/2/5;1Z091YW70396880073;CA;95014;0;0;3;Third Party Billing Service;0.24;M T L International
2016/2/5;1Z091YW70396880073;CA;95014;0;0;3;Ground Residential Third Party;0;M T L International
2016/2/5;1Z091YW70399380830;WI;54313;16;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/5;1Z091YW70399380830;WI;54313;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/5;1Z091YW70399380830;WI;54313;0;0;7;Fuel Surcharge;0.96;M T L International
2016/2/5;1Z091YW70399380830;WI;54313;0;0;7;Third Party Billing Service;0.5;M T L International
2016/2/5;1Z091YW70399380830;WI;54313;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/5;1Z091YW70399479065;TX;78557;6;15;6;Ground Commercial Third Party;9.06;M T L International
2016/2/5;1Z091YW70399479065;TX;78557;0;0;6;Fuel Surcharge;0.45;M T L International
2016/2/5;1Z091YW70399479065;TX;78557;0;0;6;Third Party Billing Service;0.24;M T L International
2016/2/5;1Z091YW70399479065;TX;78557;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/5;1Z091YW70398232117;TX;79424;24;38;5;Ground Residential Third Party;15.07;M T L International
2016/2/5;1Z091YW70398232117;TX;79424;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/5;1Z091YW70398232117;TX;79424;0;0;5;Fuel Surcharge;0.86;M T L International
2016/2/5;1Z091YW70398232117;TX;79424;0;0;5;Third Party Billing Service;0.45;M T L International
2016/2/5;1Z091YW70398232117;TX;79424;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/5;1Z091YW70395452957;TX;75078;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/5;1Z091YW70395452957;TX;75078;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/5;1Z091YW70395452957;TX;75078;0;0;6;Delivery Area Surcharge;3.15;M T L International
2016/2/5;1Z091YW70395452957;TX;75078;0;0;6;Fuel Surcharge;1.2;M T L International
2016/2/5;1Z091YW70395452957;TX;75078;0;0;6;Third Party Billing Service;0.63;M T L International
2016/2/5;1Z091YW70395452957;TX;75078;0;0;6;Ground Residential Third Party;0;M T L International
