ship date;tracking;state;zip;custom weight;weight;zone;I;rate;shipper
2016/1/29;1Z091YW70396415512;MN;56438;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/1/29;1Z091YW70396415512;MN;56438;0;0;7;Fuel Surcharge;0.73;M T L International
2016/1/29;1Z091YW70396415512;MN;56438;0;0;7;Third Party Billing Service;0.36;M T L International
2016/1/29;1Z091YW70395182525;TX;78118;7;7;6;Ground Residential Third Party;7.29;M T L International
2016/1/29;1Z091YW70395182525;TX;78118;0;0;6;Residential Surcharge;2.11;M T L International
2016/1/29;1Z091YW70395182525;TX;78118;0;0;6;Delivery Area Surcharge - Extended;4;M T L International
2016/1/29;1Z091YW70395182525;TX;78118;0;0;6;Fuel Surcharge;0.7;M T L International
2016/1/29;1Z091YW70395182525;TX;78118;0;0;6;Third Party Billing Service;0.35;M T L International
2016/1/29;1Z091YW70397320336;MI;49423;17;30;8;Ground Residential Third Party;22;M T L International
2016/1/29;1Z091YW70397320336;MI;49423;0;0;8;Residential Surcharge;2.11;M T L International
2016/1/29;1Z091YW70397320336;MI;49423;0;0;8;Fuel Surcharge;1.26;M T L International
2016/1/29;1Z091YW70397320336;MI;49423;0;0;8;Third Party Billing Service;0.63;M T L International
2016/1/29;1Z091YW70397320336;MI;49423;0;0;8;Ground Residential Third Party;0;M T L International
2016/1/29;1Z091YW70398292946;NY;10567;17;30;8;Ground Residential Third Party;22;M T L International
2016/1/29;1Z091YW70398292946;NY;10567;0;0;8;Residential Surcharge;2.11;M T L International
2016/1/29;1Z091YW70398292946;NY;10567;0;0;8;Fuel Surcharge;1.26;M T L International
2016/1/29;1Z091YW70398292946;NY;10567;0;0;8;Third Party Billing Service;0.63;M T L International
2016/1/29;1Z091YW70398292946;NY;10567;0;0;8;Ground Residential Third Party;0;M T L International
2016/1/29;1Z091YW70399684351;TN;38122;24;40;7;Ground Residential Third Party;22.81;M T L International
2016/1/29;1Z091YW70399684351;TN;38122;0;0;7;Residential Surcharge;2.11;M T L International
2016/1/29;1Z091YW70399684351;TN;38122;0;0;7;Fuel Surcharge;1.31;M T L International
2016/1/29;1Z091YW70399684351;TN;38122;0;0;7;Third Party Billing Service;0.66;M T L International
2016/1/29;1Z091YW70399684351;TN;38122;0;0;7;Ground Residential Third Party;0;M T L International
2016/1/29;1Z091YW70395838424;VT;05301;16;27;8;Ground Commercial Third Party;19.36;M T L International
2016/1/29;1Z091YW70395838424;VT;05301;0;0;8;Delivery Area Surcharge;2.3;M T L International
2016/1/29;1Z091YW70395838424;VT;05301;0;0;8;Fuel Surcharge;1.13;M T L International
2016/1/29;1Z091YW70395838424;VT;05301;0;0;8;Third Party Billing Service;0.57;M T L International
2016/1/29;1Z091YW70395838424;VT;05301;0;0;8;Ground Commercial Third Party;0;M T L International
2016/1/29;1Z091YW70396536258;LA;70510;24;40;7;Ground Residential Third Party;22.81;M T L International
2016/1/29;1Z091YW70396536258;LA;70510;0;0;7;Residential Surcharge;2.11;M T L International
2016/1/29;1Z091YW70396536258;LA;70510;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/1/29;1Z091YW70396536258;LA;70510;0;0;7;Fuel Surcharge;1.52;M T L International
2016/1/29;1Z091YW70396536258;LA;70510;0;0;7;Third Party Billing Service;0.76;M T L International
2016/1/29;1Z091YW70396536258;LA;70510;0;0;7;Ground Residential Third Party;0;M T L International
2016/1/29;1Z091YW70395702463;IN;46537;24;40;7;Ground Residential Third Party;22.81;M T L International
2016/1/29;1Z091YW70395702463;IN;46537;0;0;7;Residential Surcharge;2.11;M T L International
2016/1/29;1Z091YW70395702463;IN;46537;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/1/29;1Z091YW70395702463;IN;46537;0;0;7;Fuel Surcharge;1.52;M T L International
2016/1/29;1Z091YW70395702463;IN;46537;0;0;7;Third Party Billing Service;0.76;M T L International
2016/1/29;1Z091YW70395702463;IN;46537;0;0;7;Ground Residential Third Party;0;M T L International
2016/1/29;1Z091YW70395075301;CT;06880;28;33;8;Ground Commercial Third Party;22.28;M T L International
2016/1/29;1Z091YW70395075301;CT;06880;0;0;8;Fuel Surcharge;1.17;M T L International
2016/1/29;1Z091YW70395075301;CT;06880;0;0;8;Third Party Billing Service;0.59;M T L International
2016/1/29;1Z091YW70395075301;CT;06880;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/1;1Z091YW70392495407;CA;93274;17;30;2;Ground Residential Third Party;8.43;M T L International
2016/2/1;1Z091YW70392495407;CA;93274;0;0;2;Residential Surcharge;2.11;M T L International
2016/2/1;1Z091YW70392495407;CA;93274;0;0;2;Fuel Surcharge;0.53;M T L International
2016/2/1;1Z091YW70392495407;CA;93274;0;0;2;Third Party Billing Service;0.28;M T L International
2016/2/1;1Z091YW70392495407;CA;93274;0;0;2;Ground Residential Third Party;0;M T L International
2016/2/1;1Z091YW70395851614;TX;77539;24;40;6;Ground Residential Third Party;19.59;M T L International
2016/2/1;1Z091YW70395851614;TX;77539;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/1;1Z091YW70395851614;TX;77539;0;0;6;Fuel Surcharge;1.09;M T L International
2016/2/1;1Z091YW70395851614;TX;77539;0;0;6;Third Party Billing Service;0.57;M T L International
2016/2/1;1Z091YW70395851614;TX;77539;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/1;1Z091YW70395013047;OK;74133;5;12;6;Ground Residential Third Party;8.13;M T L International
2016/2/1;1Z091YW70395013047;OK;74133;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/1;1Z091YW70395013047;OK;74133;0;0;6;Fuel Surcharge;0.51;M T L International
2016/2/1;1Z091YW70395013047;OK;74133;0;0;6;Third Party Billing Service;0.27;M T L International
2016/2/1;1Z091YW70395013047;OK;74133;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/1;1Z091YW70392323253;TX;79936;5;10;5;Ground Residential Third Party;7.52;M T L International
2016/2/1;1Z091YW70392323253;TX;79936;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/1;1Z091YW70392323253;TX;79936;0;0;5;Fuel Surcharge;0.48;M T L International
2016/2/1;1Z091YW70392323253;TX;79936;0;0;5;Third Party Billing Service;0.25;M T L International
2016/2/1;1Z091YW70392323253;TX;79936;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/1;1Z091YW70392858275;TX;75126;5;10;6;Ground Residential Third Party;7.91;M T L International
2016/2/1;1Z091YW70392858275;TX;75126;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/1;1Z091YW70392858275;TX;75126;0;0;6;Delivery Area Surcharge;3.15;M T L International
2016/2/1;1Z091YW70392858275;TX;75126;0;0;6;Fuel Surcharge;0.66;M T L International
2016/2/1;1Z091YW70392858275;TX;75126;0;0;6;Third Party Billing Service;0.35;M T L International
2016/2/1;1Z091YW70392858275;TX;75126;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/1;1Z091YW70393004864;NV;89052;7;7;3;Ground Residential Third Party;6.94;M T L International
2016/2/1;1Z091YW70393004864;NV;89052;0;0;3;Residential Surcharge;2.11;M T L International
2016/2/1;1Z091YW70393004864;NV;89052;0;0;3;Fuel Surcharge;0.45;M T L International
2016/2/1;1Z091YW70393004864;NV;89052;0;0;3;Third Party Billing Service;0.24;M T L International
2016/2/1;1Z091YW70392096286;TX;79904;12;16;5;Ground Residential Third Party;8.17;M T L International
2016/2/1;1Z091YW70392096286;TX;79904;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/1;1Z091YW70392096286;TX;79904;0;0;5;Fuel Surcharge;0.51;M T L International
2016/2/1;1Z091YW70392096286;TX;79904;0;0;5;Third Party Billing Service;0.27;M T L International
2016/2/1;1Z091YW70392096286;TX;79904;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/2;1Z091YW70395030760;CA;95315;24;40;3;Ground Residential Third Party;11.39;M T L International
2016/2/2;1Z091YW70395030760;CA;95315;0;0;3;Residential Surcharge;2.11;M T L International
2016/2/2;1Z091YW70395030760;CA;95315;0;0;3;Delivery Area Surcharge;3.15;M T L International
2016/2/2;1Z091YW70395030760;CA;95315;0;0;3;Fuel Surcharge;0.83;M T L International
2016/2/2;1Z091YW70395030760;CA;95315;0;0;3;Third Party Billing Service;0.44;M T L International
2016/2/2;1Z091YW70395030760;CA;95315;0;0;3;Ground Residential Third Party;0;M T L International
2016/2/2;1Z091YW70398267778;AZ;85392;51;60;4;Ground Residential Third Party;15.07;M T L International
2016/2/2;1Z091YW70398267778;AZ;85392;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/2;1Z091YW70398267778;AZ;85392;0;0;4;Fuel Surcharge;0.86;M T L International
2016/2/2;1Z091YW70398267778;AZ;85392;0;0;4;Third Party Billing Service;0.45;M T L International
2016/2/2;1Z091YW70398267778;AZ;85392;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/2;1Z091YW70395763817;CA;95624;5;10;4;Ground Residential Third Party;7.04;M T L International
2016/2/2;1Z091YW70395763817;CA;95624;0;0;4;Residential Surcharge;2.11;M T L International
2016/2/2;1Z091YW70395763817;CA;95624;0;0;4;Fuel Surcharge;0.46;M T L International
2016/2/2;1Z091YW70395763817;CA;95624;0;0;4;Third Party Billing Service;0.24;M T L International
2016/2/2;1Z091YW70395763817;CA;95624;0;0;4;Ground Residential Third Party;0;M T L International
2016/2/2;1Z091YW70399112450;TX;78602;5;10;6;Ground Residential Third Party;7.91;M T L International
2016/2/2;1Z091YW70399112450;TX;78602;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/2;1Z091YW70399112450;TX;78602;0;0;6;Delivery Area Surcharge - Extended;4;M T L International
2016/2/2;1Z091YW70399112450;TX;78602;0;0;6;Fuel Surcharge;0.7;M T L International
2016/2/2;1Z091YW70399112450;TX;78602;0;0;6;Third Party Billing Service;0.37;M T L International
2016/2/2;1Z091YW70399112450;TX;78602;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/2;1Z091YW70395574665;TX;75160;5;10;6;Ground Residential Third Party;7.91;M T L International
2016/2/2;1Z091YW70395574665;TX;75160;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/2;1Z091YW70395574665;TX;75160;0;0;6;Delivery Area Surcharge;3.15;M T L International
2016/2/2;1Z091YW70395574665;TX;75160;0;0;6;Fuel Surcharge;0.66;M T L International
2016/2/2;1Z091YW70395574665;TX;75160;0;0;6;Third Party Billing Service;0.35;M T L International
2016/2/2;1Z091YW70395574665;TX;75160;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/2;1Z091YW70396223676;CO;80601;24;40;5;Ground Residential Third Party;15.42;M T L International
2016/2/2;1Z091YW70396223676;CO;80601;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/2;1Z091YW70396223676;CO;80601;0;0;5;Fuel Surcharge;0.88;M T L International
2016/2/2;1Z091YW70396223676;CO;80601;0;0;5;Third Party Billing Service;0.46;M T L International
2016/2/2;1Z091YW70396223676;CO;80601;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/2;1Z091YW70398779608;TX;77336;5;10;6;Ground Residential Third Party;7.91;M T L International
2016/2/2;1Z091YW70398779608;TX;77336;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/2;1Z091YW70398779608;TX;77336;0;0;6;Delivery Area Surcharge;3.15;M T L International
2016/2/2;1Z091YW70398779608;TX;77336;0;0;6;Fuel Surcharge;0.66;M T L International
2016/2/2;1Z091YW70398779608;TX;77336;0;0;6;Third Party Billing Service;0.35;M T L International
2016/2/2;1Z091YW70398779608;TX;77336;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/2;1Z091YW70397808659;OK;74020;24;40;6;Ground Residential Third Party;19.59;M T L International
2016/2/2;1Z091YW70397808659;OK;74020;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/2;1Z091YW70397808659;OK;74020;0;0;6;Delivery Area Surcharge - Extended;4;M T L International
2016/2/2;1Z091YW70397808659;OK;74020;0;0;6;Fuel Surcharge;1.29;M T L International
2016/2/2;1Z091YW70397808659;OK;74020;0;0;6;Third Party Billing Service;0.67;M T L International
2016/2/2;1Z091YW70397808659;OK;74020;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/3;1Z091YW70390512552;NV;89032;5;10;3;Ground Residential Third Party;6.94;M T L International
2016/2/3;1Z091YW70390512552;NV;89032;0;0;3;Residential Surcharge;2.11;M T L International
2016/2/3;1Z091YW70390512552;NV;89032;0;0;3;Fuel Surcharge;0.46;M T L International
2016/2/3;1Z091YW70390512552;NV;89032;0;0;3;Third Party Billing Service;0.24;M T L International
2016/2/3;1Z091YW70390512552;NV;89032;0;0;3;Ground Residential Third Party;0;M T L International
2016/2/4;1Z091YW70392422495;CA;91977;24;40;2;Ground Commercial Third Party;8.94;M T L International
2016/2/4;1Z091YW70392422495;CA;91977;0;0;2;Fuel Surcharge;0.45;M T L International
2016/2/4;1Z091YW70392422495;CA;91977;0;0;2;Third Party Billing Service;0.23;M T L International
2016/2/4;1Z091YW70392422495;CA;91977;0;0;2;Ground Commercial Third Party;0;M T L International
2016/1/21;1Z091YW70394318167;CA;91761;0;10;8;Ground Undeliverable Return;9.42;FG - Jose Luis Antunez
2016/1/21;1Z091YW70394318167;CA;91761;0;0;8;Fuel Surcharge;0.5;FG - Jose Luis Antunez
2016/1/21;1Z091YW70394318167;CA;91761;0;0;8;Third Party Billing Service;0.25;FG - Jose Luis Antunez
