ship date;tracking;state;zip;custom weight;weight;zone;I;rate;shipper
2016/3/1;1Z091YW70391669267;OH;43078;0;0;8;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70391669267;OH;43078;0;0;8;Ground Residential Third Party;0;M T L International
2016/3/1;1Z091YW70391028691;IL;60060;24;33;7;Ground Residential Third Party;18.73;M T L International
2016/3/1;1Z091YW70391028691;IL;60060;0;0;7;Residential Surcharge;2.11;M T L International
2016/3/1;1Z091YW70391028691;IL;60060;0;0;7;Fuel Surcharge;1.04;M T L International
2016/3/1;1Z091YW70391028691;IL;60060;0;0;7;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70391028691;IL;60060;0;0;7;Ground Residential Third Party;0;M T L International
2016/3/1;1Z091YW70393465929;FL;33010;24;33;8;Ground Residential Third Party;22.2;M T L International
2016/3/1;1Z091YW70393465929;FL;33010;0;0;8;Residential Surcharge;2.11;M T L International
2016/3/1;1Z091YW70393465929;FL;33010;0;0;8;Fuel Surcharge;1.21;M T L International
2016/3/1;1Z091YW70393465929;FL;33010;0;0;8;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70393465929;FL;33010;0;0;8;Ground Residential Third Party;0;M T L International
2016/3/1;1Z091YW70394158732;IN;47720;24;33;7;Ground Residential Third Party;18.73;M T L International
2016/3/1;1Z091YW70394158732;IN;47720;0;0;7;Residential Surcharge;2.11;M T L International
2016/3/1;1Z091YW70394158732;IN;47720;0;0;7;Fuel Surcharge;1.04;M T L International
2016/3/1;1Z091YW70394158732;IN;47720;0;0;7;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70394158732;IN;47720;0;0;7;Ground Residential Third Party;0;M T L International
2016/3/1;1Z091YW70390831743;MN;55008;9;9;7;Ground Residential Third Party;8.03;M T L International
2016/3/1;1Z091YW70390831743;MN;55008;0;0;7;Residential Surcharge;2.11;M T L International
2016/3/1;1Z091YW70390831743;MN;55008;0;0;7;Delivery Area Surcharge;2.05;M T L International
2016/3/1;1Z091YW70390831743;MN;55008;0;0;7;Fuel Surcharge;0.61;M T L International
2016/3/1;1Z091YW70390831743;MN;55008;0;0;7;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70395306785;MA;1504;48;65;8;Ground Residential Third Party;31.61;M T L International
2016/3/1;1Z091YW70395306785;MA;1504;0;0;8;Residential Surcharge;2.11;M T L International
2016/3/1;1Z091YW70395306785;MA;1504;0;0;8;Fuel Surcharge;1.69;M T L International
2016/3/1;1Z091YW70395306785;MA;1504;0;0;8;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70395306785;MA;1504;0;0;8;Ground Residential Third Party;0;M T L International
2016/3/1;1Z091YW70398682800;MI;48060;24;33;8;Ground Commercial Third Party;21.43;M T L International
2016/3/1;1Z091YW70398682800;MI;48060;0;0;8;Fuel Surcharge;1.07;M T L International
2016/3/1;1Z091YW70398682800;MI;48060;0;0;8;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70398682800;MI;48060;0;0;8;Ground Commercial Third Party;0;M T L International
2016/3/1;1Z091YW70396123015;FL;33756;24;33;8;Ground Residential Third Party;22.2;M T L International
2016/3/1;1Z091YW70396123015;FL;33756;0;0;8;Residential Surcharge;2.11;M T L International
2016/3/1;1Z091YW70396123015;FL;33756;0;0;8;Fuel Surcharge;1.21;M T L International
2016/3/1;1Z091YW70396123015;FL;33756;0;0;8;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70396123015;FL;33756;0;0;8;Ground Residential Third Party;0;M T L International
2016/3/1;1Z091YW70398990021;SD;57401;16;23;6;Ground Commercial Third Party;11.81;M T L International
2016/3/1;1Z091YW70398990021;SD;57401;0;0;6;Delivery Area Surcharge;1.49;M T L International
2016/3/1;1Z091YW70398990021;SD;57401;0;0;6;Fuel Surcharge;0.67;M T L International
2016/3/1;1Z091YW70398990021;SD;57401;0;0;6;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70398990021;SD;57401;0;0;6;Ground Commercial Third Party;0;M T L International
2016/3/1;1Z091YW70398227838;MI;49270;24;33;8;Ground Residential Third Party;22.2;M T L International
2016/3/1;1Z091YW70398227838;MI;49270;0;0;8;Residential Surcharge;2.11;M T L International
2016/3/1;1Z091YW70398227838;MI;49270;0;0;8;Delivery Area Surcharge;2.05;M T L International
2016/3/1;1Z091YW70398227838;MI;49270;0;0;8;Fuel Surcharge;1.32;M T L International
2016/3/1;1Z091YW70398227838;MI;49270;0;0;8;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70398227838;MI;49270;0;0;8;Ground Residential Third Party;0;M T L International
2016/3/1;1Z091YW70399300443;LA;70592;24;33;7;Ground Residential Third Party;18.73;M T L International
2016/3/1;1Z091YW70399300443;LA;70592;0;0;7;Residential Surcharge;2.11;M T L International
2016/3/1;1Z091YW70399300443;LA;70592;0;0;7;Fuel Surcharge;1.04;M T L International
2016/3/1;1Z091YW70399300443;LA;70592;0;0;7;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70399300443;LA;70592;0;0;7;Ground Residential Third Party;0;M T L International
2016/3/1;1Z091YW70390168952;MO;65265;16;23;7;Ground Residential Third Party;14.55;M T L International
2016/3/1;1Z091YW70390168952;MO;65265;0;0;7;Residential Surcharge;2.11;M T L International
2016/3/1;1Z091YW70390168952;MO;65265;0;0;7;Delivery Area Surcharge - Extended;2.6;M T L International
2016/3/1;1Z091YW70390168952;MO;65265;0;0;7;Fuel Surcharge;0.96;M T L International
2016/3/1;1Z091YW70390168952;MO;65265;0;0;7;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70390168952;MO;65265;0;0;7;Ground Residential Third Party;0;M T L International
2016/3/1;1Z091YW70391134361;PA;17361;9;9;8;Ground Residential Third Party;8.8;M T L International
2016/3/1;1Z091YW70391134361;PA;17361;0;0;8;Residential Surcharge;2.11;M T L International
2016/3/1;1Z091YW70391134361;PA;17361;0;0;8;Additional Handling;10.5;M T L International
2016/3/1;1Z091YW70391134361;PA;17361;0;0;8;Fuel Surcharge;0.54;M T L International
2016/3/1;1Z091YW70391134361;PA;17361;0;0;8;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70391134361;PA;17361;0;0;8;Residential Surcharge;0;M T L International
2016/3/1;1Z091YW70391134361;PA;17361;0;0;8;Additional Handling;0;M T L International
2016/3/1;1Z091YW70391134361;PA;17361;0;0;8;Fuel Surcharge;0;M T L International
2016/3/1;1Z091YW70391134361;PA;17361;0;0;8;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70399006066;MD;20650;9;9;8;Ground Residential Third Party;8.8;M T L International
2016/3/1;1Z091YW70399006066;MD;20650;0;0;8;Residential Surcharge;2.11;M T L International
2016/3/1;1Z091YW70399006066;MD;20650;0;0;8;Delivery Area Surcharge;2.05;M T L International
2016/3/1;1Z091YW70399006066;MD;20650;0;0;8;Fuel Surcharge;0.65;M T L International
2016/3/1;1Z091YW70399006066;MD;20650;0;0;8;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70392764876;NY;12721;16;23;8;Ground Residential Third Party;16.74;M T L International
2016/3/1;1Z091YW70392764876;NY;12721;0;0;8;Residential Surcharge;2.11;M T L International
2016/3/1;1Z091YW70392764876;NY;12721;0;0;8;Delivery Area Surcharge;2.05;M T L International
2016/3/1;1Z091YW70392764876;NY;12721;0;0;8;Fuel Surcharge;1.05;M T L International
2016/3/1;1Z091YW70392764876;NY;12721;0;0;8;Third Party Billing Service;0;M T L International
2016/3/1;1Z091YW70392764876;NY;12721;0;0;8;Ground Residential Third Party;0;M T L International
