ship date;tracking;state;zip;custom weight;weight;zone;I;rate;shipper
2016/2/16;1Z091YW70395211270;TX;78119;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/16;1Z091YW70395211270;TX;78119;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70395211270;TX;78119;0;0;6;Delivery Area Surcharge - Extended;4;M T L International
2016/2/16;1Z091YW70395211270;TX;78119;0;0;6;Fuel Surcharge;1.24;M T L International
2016/2/16;1Z091YW70395211270;TX;78119;0;0;6;Third Party Billing Service;0.65;M T L International
2016/2/16;1Z091YW70395211270;TX;78119;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70399863103;PA;19134;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/16;1Z091YW70399863103;PA;19134;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/16;1Z091YW70399863103;PA;19134;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/16;1Z091YW70399863103;PA;19134;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/16;1Z091YW70397027314;FL;34711;17;27;8;Ground Residential Third Party;20;M T L International
2016/2/16;1Z091YW70397027314;FL;34711;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70397027314;FL;34711;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/2/16;1Z091YW70397027314;FL;34711;0;0;8;Fuel Surcharge;1.26;M T L International
2016/2/16;1Z091YW70397027314;FL;34711;0;0;8;Third Party Billing Service;0.66;M T L International
2016/2/16;1Z091YW70397027314;FL;34711;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70396538327;TN;38117;17;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/16;1Z091YW70396538327;TN;38117;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70396538327;TN;38117;0;0;7;Fuel Surcharge;0.96;M T L International
2016/2/16;1Z091YW70396538327;TN;38117;0;0;7;Third Party Billing Service;0.5;M T L International
2016/2/16;1Z091YW70396538327;TN;38117;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70398296746;GA;30707;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/16;1Z091YW70398296746;GA;30707;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70398296746;GA;30707;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/16;1Z091YW70398296746;GA;30707;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/16;1Z091YW70398296746;GA;30707;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/16;1Z091YW70398296746;GA;30707;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70398792156;IL;61611;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/16;1Z091YW70398792156;IL;61611;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70398792156;IL;61611;0;0;7;Fuel Surcharge;1.2;M T L International
2016/2/16;1Z091YW70398792156;IL;61611;0;0;7;Third Party Billing Service;0.63;M T L International
2016/2/16;1Z091YW70398792156;IL;61611;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70399330367;PA;19462;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/16;1Z091YW70399330367;PA;19462;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70399330367;PA;19462;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/16;1Z091YW70399330367;PA;19462;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/16;1Z091YW70399330367;PA;19462;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70396135379;MI;48768;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/16;1Z091YW70396135379;MI;48768;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70396135379;MI;48768;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/16;1Z091YW70396135379;MI;48768;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/16;1Z091YW70396135379;MI;48768;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/16;1Z091YW70396135379;MI;48768;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70397351188;OH;45885;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/16;1Z091YW70397351188;OH;45885;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70397351188;OH;45885;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/2/16;1Z091YW70397351188;OH;45885;0;0;8;Fuel Surcharge;1.55;M T L International
2016/2/16;1Z091YW70397351188;OH;45885;0;0;8;Third Party Billing Service;0.81;M T L International
2016/2/16;1Z091YW70397351188;OH;45885;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70396641796;MI;48094;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/16;1Z091YW70396641796;MI;48094;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70396641796;MI;48094;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/16;1Z091YW70396641796;MI;48094;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/16;1Z091YW70396641796;MI;48094;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70399303413;MO;63361;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/16;1Z091YW70399303413;MO;63361;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70399303413;MO;63361;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/16;1Z091YW70399303413;MO;63361;0;0;7;Fuel Surcharge;1.4;M T L International
2016/2/16;1Z091YW70399303413;MO;63361;0;0;7;Third Party Billing Service;0.74;M T L International
2016/2/16;1Z091YW70399303413;MO;63361;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70397002420;IL;60618;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/16;1Z091YW70397002420;IL;60618;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70397002420;IL;60618;0;0;7;Fuel Surcharge;1.2;M T L International
2016/2/16;1Z091YW70397002420;IL;60618;0;0;7;Third Party Billing Service;0.63;M T L International
2016/2/16;1Z091YW70397002420;IL;60618;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70399632237;GA;31793;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/16;1Z091YW70399632237;GA;31793;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70399632237;GA;31793;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/16;1Z091YW70399632237;GA;31793;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/16;1Z091YW70399632237;GA;31793;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70397456842;NY;11212;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/16;1Z091YW70397456842;NY;11212;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/16;1Z091YW70397456842;NY;11212;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/16;1Z091YW70397456842;NY;11212;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/16;1Z091YW70395860257;SD;57717;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/16;1Z091YW70395860257;SD;57717;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70395860257;SD;57717;0;0;6;Delivery Area Surcharge - Extended;4;M T L International
2016/2/16;1Z091YW70395860257;SD;57717;0;0;6;Fuel Surcharge;1.24;M T L International
2016/2/16;1Z091YW70395860257;SD;57717;0;0;6;Third Party Billing Service;0.65;M T L International
2016/2/16;1Z091YW70395860257;SD;57717;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70399946461;FL;32708;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/16;1Z091YW70399946461;FL;32708;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70399946461;FL;32708;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/16;1Z091YW70399946461;FL;32708;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/16;1Z091YW70399946461;FL;32708;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70397139471;IN;46157;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/16;1Z091YW70397139471;IN;46157;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70397139471;IN;46157;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/16;1Z091YW70397139471;IN;46157;0;0;7;Fuel Surcharge;1.4;M T L International
2016/2/16;1Z091YW70397139471;IN;46157;0;0;7;Third Party Billing Service;0.74;M T L International
2016/2/16;1Z091YW70397139471;IN;46157;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70399999306;PA;15131;9;9;8;Ground Residential Third Party;9.11;M T L International
2016/2/16;1Z091YW70399999306;PA;15131;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70399999306;PA;15131;0;0;8;Fuel Surcharge;0.56;M T L International
2016/2/16;1Z091YW70399999306;PA;15131;0;0;8;Third Party Billing Service;0.29;M T L International
2016/2/16;1Z091YW70399259516;NJ;7450;9;9;8;Ground Residential Third Party;9.11;M T L International
2016/2/16;1Z091YW70399259516;NJ;7450;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70399259516;NJ;7450;0;0;8;Fuel Surcharge;0.56;M T L International
2016/2/16;1Z091YW70399259516;NJ;7450;0;0;8;Third Party Billing Service;0.29;M T L International
2016/2/16;1Z091YW70398081594;NC;27546;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/16;1Z091YW70398081594;NC;27546;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70398081594;NC;27546;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/16;1Z091YW70398081594;NC;27546;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/16;1Z091YW70398081594;NC;27546;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/16;1Z091YW70398081594;NC;27546;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70396215005;MD;20785;5;10;8;Ground Residential Third Party;9.73;M T L International
2016/2/16;1Z091YW70396215005;MD;20785;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70396215005;MD;20785;0;0;8;Fuel Surcharge;0.59;M T L International
2016/2/16;1Z091YW70396215005;MD;20785;0;0;8;Third Party Billing Service;0.31;M T L International
2016/2/16;1Z091YW70396215005;MD;20785;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70395728034;WV;26342;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/16;1Z091YW70395728034;WV;26342;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70395728034;WV;26342;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/16;1Z091YW70395728034;WV;26342;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/16;1Z091YW70395728034;WV;26342;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/16;1Z091YW70395728034;WV;26342;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70398399082;NY;13333;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/16;1Z091YW70398399082;NY;13333;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70398399082;NY;13333;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/16;1Z091YW70398399082;NY;13333;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/16;1Z091YW70398399082;NY;13333;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/16;1Z091YW70398399082;NY;13333;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/16;1Z091YW70399421698;WV;26201;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/16;1Z091YW70399421698;WV;26201;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/16;1Z091YW70399421698;WV;26201;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/16;1Z091YW70399421698;WV;26201;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/16;1Z091YW70399421698;WV;26201;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/16;1Z091YW70399421698;WV;26201;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70395207810;CA;93727;17;27;3;Ground Commercial Third Party;8.95;M T L International
2016/2/17;1Z091YW70395207810;CA;93727;0;0;3;Fuel Surcharge;0.45;M T L International
2016/2/17;1Z091YW70395207810;CA;93727;0;0;3;Third Party Billing Service;0.24;M T L International
2016/2/17;1Z091YW70395207810;CA;93727;0;0;3;Ground Commercial Third Party;0;M T L International
2016/2/17;1Z091YW70394643038;FL;34142;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/17;1Z091YW70394643038;FL;34142;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70394643038;FL;34142;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/17;1Z091YW70394643038;FL;34142;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/17;1Z091YW70394643038;FL;34142;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/17;1Z091YW70394643038;FL;34142;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70399804337;AR;72315;51;60;7;Ground Residential Third Party;26.74;M T L International
2016/2/17;1Z091YW70399804337;AR;72315;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70399804337;AR;72315;0;0;7;Delivery Area Surcharge;3.15;M T L International
2016/2/17;1Z091YW70399804337;AR;72315;0;0;7;Fuel Surcharge;1.6;M T L International
2016/2/17;1Z091YW70399804337;AR;72315;0;0;7;Third Party Billing Service;0.84;M T L International
2016/2/17;1Z091YW70399804337;AR;72315;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70399546527;GA;30286;51;60;8;Ground Commercial Third Party;30.63;M T L International
2016/2/17;1Z091YW70399546527;GA;30286;0;0;8;Delivery Area Surcharge - Extended;2.3;M T L International
2016/2/17;1Z091YW70399546527;GA;30286;0;0;8;Fuel Surcharge;1.65;M T L International
2016/2/17;1Z091YW70399546527;GA;30286;0;0;8;Third Party Billing Service;0.86;M T L International
2016/2/17;1Z091YW70399546527;GA;30286;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/17;1Z091YW70398496940;MO;64085;51;60;6;Ground Residential Third Party;22.59;M T L International
2016/2/17;1Z091YW70398496940;MO;64085;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70398496940;MO;64085;0;0;6;Delivery Area Surcharge - Extended;4;M T L International
2016/2/17;1Z091YW70398496940;MO;64085;0;0;6;Fuel Surcharge;1.43;M T L International
2016/2/17;1Z091YW70398496940;MO;64085;0;0;6;Third Party Billing Service;0.75;M T L International
2016/2/17;1Z091YW70398496940;MO;64085;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70395208355;VA;22642;13;13;8;Ground Residential Third Party;11.29;M T L International
2016/2/17;1Z091YW70395208355;VA;22642;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70395208355;VA;22642;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/2/17;1Z091YW70395208355;VA;22642;0;0;8;Fuel Surcharge;0.83;M T L International
2016/2/17;1Z091YW70395208355;VA;22642;0;0;8;Third Party Billing Service;0.43;M T L International
2016/2/17;1Z091YW70397223576;OK;73108;5;12;6;Ground Residential Third Party;8.13;M T L International
2016/2/17;1Z091YW70397223576;OK;73108;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70397223576;OK;73108;0;0;6;Fuel Surcharge;0.51;M T L International
2016/2/17;1Z091YW70397223576;OK;73108;0;0;6;Third Party Billing Service;0.27;M T L International
2016/2/17;1Z091YW70397223576;OK;73108;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70399487403;TX;75127;24;38;6;Ground Commercial Third Party;18.1;M T L International
2016/2/17;1Z091YW70399487403;TX;75127;0;0;6;Delivery Area Surcharge - Extended;2.3;M T L International
2016/2/17;1Z091YW70399487403;TX;75127;0;0;6;Fuel Surcharge;1.02;M T L International
2016/2/17;1Z091YW70399487403;TX;75127;0;0;6;Third Party Billing Service;0.54;M T L International
2016/2/17;1Z091YW70399487403;TX;75127;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/17;1Z091YW70398211710;TX;77573;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/17;1Z091YW70398211710;TX;77573;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70398211710;TX;77573;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/17;1Z091YW70398211710;TX;77573;0;0;6;Third Party Billing Service;0.55;M T L International
2016/2/17;1Z091YW70398211710;TX;77573;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70398695387;MD;20774;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/17;1Z091YW70398695387;MD;20774;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/17;1Z091YW70398695387;MD;20774;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/17;1Z091YW70398695387;MD;20774;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/17;1Z091YW70399721999;ND;58103;24;38;6;Ground Commercial Third Party;18.1;M T L International
2016/2/17;1Z091YW70399721999;ND;58103;0;0;6;Fuel Surcharge;0.9;M T L International
2016/2/17;1Z091YW70399721999;ND;58103;0;0;6;Third Party Billing Service;0.48;M T L International
2016/2/17;1Z091YW70399721999;ND;58103;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/17;1Z091YW70395895612;VA;23150;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/17;1Z091YW70395895612;VA;23150;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70395895612;VA;23150;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/17;1Z091YW70395895612;VA;23150;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/17;1Z091YW70395895612;VA;23150;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70397456431;MN;55063;12;12;7;Ground Commercial Third Party;9.29;M T L International
2016/2/17;1Z091YW70397456431;MN;55063;0;0;7;Delivery Area Surcharge - Extended;2.3;M T L International
2016/2/17;1Z091YW70397456431;MN;55063;0;0;7;Fuel Surcharge;0.58;M T L International
2016/2/17;1Z091YW70397456431;MN;55063;0;0;7;Third Party Billing Service;0.3;M T L International
2016/2/17;1Z091YW70395417049;TX;78501;6;15;6;Ground Commercial Third Party;9.06;M T L International
2016/2/17;1Z091YW70395417049;TX;78501;0;0;6;Fuel Surcharge;0.45;M T L International
2016/2/17;1Z091YW70395417049;TX;78501;0;0;6;Third Party Billing Service;0.24;M T L International
2016/2/17;1Z091YW70395417049;TX;78501;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/17;1Z091YW70395836453;FL;33195;5;10;8;Ground Commercial Third Party;9.42;M T L International
2016/2/17;1Z091YW70395836453;FL;33195;0;0;8;Fuel Surcharge;0.47;M T L International
2016/2/17;1Z091YW70395836453;FL;33195;0;0;8;Third Party Billing Service;0.25;M T L International
2016/2/17;1Z091YW70395836453;FL;33195;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/17;1Z091YW70395387671;OR;97051;5;12;5;Ground Residential Third Party;7.51;M T L International
2016/2/17;1Z091YW70395387671;OR;97051;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70395387671;OR;97051;0;0;5;Delivery Area Surcharge;3.15;M T L International
2016/2/17;1Z091YW70395387671;OR;97051;0;0;5;Fuel Surcharge;0.64;M T L International
2016/2/17;1Z091YW70395387671;OR;97051;0;0;5;Third Party Billing Service;0.34;M T L International
2016/2/17;1Z091YW70395387671;OR;97051;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70399087489;IL;60046;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/17;1Z091YW70399087489;IL;60046;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70399087489;IL;60046;0;0;7;Fuel Surcharge;1.2;M T L International
2016/2/17;1Z091YW70399087489;IL;60046;0;0;7;Third Party Billing Service;0.63;M T L International
2016/2/17;1Z091YW70399087489;IL;60046;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70397255505;FL;33062;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/17;1Z091YW70397255505;FL;33062;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70397255505;FL;33062;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/17;1Z091YW70397255505;FL;33062;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/17;1Z091YW70397255505;FL;33062;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70396874722;IL;62425;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/17;1Z091YW70396874722;IL;62425;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70396874722;IL;62425;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/17;1Z091YW70396874722;IL;62425;0;0;7;Fuel Surcharge;1.4;M T L International
2016/2/17;1Z091YW70396874722;IL;62425;0;0;7;Third Party Billing Service;0.74;M T L International
2016/2/17;1Z091YW70396874722;IL;62425;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70397217145;NC;28806;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/17;1Z091YW70397217145;NC;28806;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70397217145;NC;28806;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/17;1Z091YW70397217145;NC;28806;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/17;1Z091YW70397217145;NC;28806;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70396744550;FL;33147;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/17;1Z091YW70396744550;FL;33147;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70396744550;FL;33147;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/17;1Z091YW70396744550;FL;33147;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/17;1Z091YW70396744550;FL;33147;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70397959586;NE;68847;17;27;6;Ground Commercial Third Party;14.08;M T L International
2016/2/17;1Z091YW70397959586;NE;68847;0;0;6;Fuel Surcharge;0.7;M T L International
2016/2/17;1Z091YW70397959586;NE;68847;0;0;6;Third Party Billing Service;0.37;M T L International
2016/2/17;1Z091YW70397959586;NE;68847;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/17;1Z091YW70399322198;NC;28107;17;27;8;Ground Residential Third Party;20;M T L International
2016/2/17;1Z091YW70399322198;NC;28107;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70399322198;NC;28107;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/17;1Z091YW70399322198;NC;28107;0;0;8;Fuel Surcharge;1.31;M T L International
2016/2/17;1Z091YW70399322198;NC;28107;0;0;8;Third Party Billing Service;0.69;M T L International
2016/2/17;1Z091YW70399322198;NC;28107;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70397303604;MI;49829;17;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/17;1Z091YW70397303604;MI;49829;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70397303604;MI;49829;0;0;7;Delivery Area Surcharge;3.15;M T L International
2016/2/17;1Z091YW70397303604;MI;49829;0;0;7;Fuel Surcharge;1.12;M T L International
2016/2/17;1Z091YW70397303604;MI;49829;0;0;7;Third Party Billing Service;0.59;M T L International
2016/2/17;1Z091YW70397303604;MI;49829;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70399658826;IA;50156;17;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/17;1Z091YW70399658826;IA;50156;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70399658826;IA;50156;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/17;1Z091YW70399658826;IA;50156;0;0;7;Fuel Surcharge;1.16;M T L International
2016/2/17;1Z091YW70399658826;IA;50156;0;0;7;Third Party Billing Service;0.61;M T L International
2016/2/17;1Z091YW70399658826;IA;50156;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70396200637;OH;45662;9;15;8;Ground Residential Third Party;12.56;M T L International
2016/2/17;1Z091YW70396200637;OH;45662;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70396200637;OH;45662;0;0;8;Fuel Surcharge;0.74;M T L International
2016/2/17;1Z091YW70396200637;OH;45662;0;0;8;Third Party Billing Service;0.39;M T L International
2016/2/17;1Z091YW70396200637;OH;45662;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70397897241;KY;42141;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/17;1Z091YW70397897241;KY;42141;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70397897241;KY;42141;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/17;1Z091YW70397897241;KY;42141;0;0;7;Fuel Surcharge;1.4;M T L International
2016/2/17;1Z091YW70397897241;KY;42141;0;0;7;Third Party Billing Service;0.74;M T L International
2016/2/17;1Z091YW70397897241;KY;42141;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70396932650;GA;30467;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/17;1Z091YW70396932650;GA;30467;0;0;8;Delivery Area Surcharge - Extended;2.3;M T L International
2016/2/17;1Z091YW70396932650;GA;30467;0;0;8;Fuel Surcharge;1.36;M T L International
2016/2/17;1Z091YW70396932650;GA;30467;0;0;8;Third Party Billing Service;0.71;M T L International
2016/2/17;1Z091YW70396932650;GA;30467;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/17;1Z091YW70399210862;FL;34286;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/17;1Z091YW70399210862;FL;34286;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70399210862;FL;34286;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/2/17;1Z091YW70399210862;FL;34286;0;0;8;Fuel Surcharge;1.55;M T L International
2016/2/17;1Z091YW70399210862;FL;34286;0;0;8;Third Party Billing Service;0.81;M T L International
2016/2/17;1Z091YW70399210862;FL;34286;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70399311682;NC;28732;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/17;1Z091YW70399311682;NC;28732;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/17;1Z091YW70399311682;NC;28732;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/17;1Z091YW70399311682;NC;28732;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/17;1Z091YW70399311682;NC;28732;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/17;1Z091YW70398631703;NC;28532;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/17;1Z091YW70398631703;NC;28532;0;0;8;Residential Surcharge;2.11;M T L International
