ship date;tracking;state;zip;custom weight;weight;zone;I;rate;shipper
2016/2/23;1Z091YW70398924192;NY;10451;0;0;8;Fuel Surcharge;1.69;M T L International
2016/2/23;1Z091YW70398924192;NY;10451;0;0;8;Third Party Billing Service;0.89;M T L International
2016/2/23;1Z091YW70398924192;NY;10451;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/23;1Z091YW70397065603;NJ;8721;51;60;8;Ground Residential Third Party;31.74;M T L International
2016/2/23;1Z091YW70397065603;NJ;8721;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/23;1Z091YW70397065603;NJ;8721;0;0;8;Fuel Surcharge;1.69;M T L International
2016/2/23;1Z091YW70397065603;NJ;8721;0;0;8;Third Party Billing Service;0.89;M T L International
2016/2/23;1Z091YW70397065603;NJ;8721;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70395237878;TX;77571;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/24;1Z091YW70395237878;TX;77571;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70395237878;TX;77571;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/24;1Z091YW70395237878;TX;77571;0;0;6;Third Party Billing Service;0.55;M T L International
2016/2/24;1Z091YW70395237878;TX;77571;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70397153688;NM;87002;24;38;5;Ground Residential Third Party;15.07;M T L International
2016/2/24;1Z091YW70397153688;NM;87002;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70397153688;NM;87002;0;0;5;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70397153688;NM;87002;0;0;5;Fuel Surcharge;1.06;M T L International
2016/2/24;1Z091YW70397153688;NM;87002;0;0;5;Third Party Billing Service;0.56;M T L International
2016/2/24;1Z091YW70397153688;NM;87002;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70398144294;OK;74012;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/24;1Z091YW70398144294;OK;74012;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70398144294;OK;74012;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/24;1Z091YW70398144294;OK;74012;0;0;6;Third Party Billing Service;0.55;M T L International
2016/2/24;1Z091YW70398144294;OK;74012;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70397459349;OK;73463;16;27;6;Ground Residential Third Party;14.55;M T L International
2016/2/24;1Z091YW70397459349;OK;73463;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70397459349;OK;73463;0;0;6;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70397459349;OK;73463;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/24;1Z091YW70397459349;OK;73463;0;0;6;Third Party Billing Service;0.54;M T L International
2016/2/24;1Z091YW70397459349;OK;73463;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70398645065;CO;80234;24;38;5;Ground Residential Third Party;15.07;M T L International
2016/2/24;1Z091YW70398645065;CO;80234;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70398645065;CO;80234;0;0;5;Fuel Surcharge;0.86;M T L International
2016/2/24;1Z091YW70398645065;CO;80234;0;0;5;Third Party Billing Service;0.45;M T L International
2016/2/24;1Z091YW70398645065;CO;80234;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70392257076;TX;77038;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/24;1Z091YW70392257076;TX;77038;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70392257076;TX;77038;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/24;1Z091YW70392257076;TX;77038;0;0;6;Third Party Billing Service;0.55;M T L International
2016/2/24;1Z091YW70392257076;TX;77038;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70390232882;OR;97322;9;9;5;Ground Residential Third Party;7.31;M T L International
2016/2/24;1Z091YW70390232882;OR;97322;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70390232882;OR;97322;0;0;5;Fuel Surcharge;0.47;M T L International
2016/2/24;1Z091YW70390232882;OR;97322;0;0;5;Third Party Billing Service;0.25;M T L International
2016/2/24;1Z091YW70399419549;TX;75241;23;24;6;Ground Commercial Third Party;12.84;M T L International
2016/2/24;1Z091YW70399419549;TX;75241;0;0;6;Fuel Surcharge;0.64;M T L International
2016/2/24;1Z091YW70399419549;TX;75241;0;0;6;Third Party Billing Service;0.34;M T L International
2016/2/24;1Z091YW70399419549;TX;75241;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/24;1Z091YW70397538950;TX;75241;23;24;6;Ground Commercial Third Party;12.84;M T L International
2016/2/24;1Z091YW70397538950;TX;75241;0;0;6;Fuel Surcharge;0.64;M T L International
2016/2/24;1Z091YW70397538950;TX;75241;0;0;6;Third Party Billing Service;0.34;M T L International
2016/2/24;1Z091YW70397538950;TX;75241;0;0;6;Ground Commercial Third Party;0;M T L International
2016/2/24;1Z091YW70397929813;PA;16701;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70397929813;PA;16701;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70397929813;PA;16701;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70397929813;PA;16701;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/24;1Z091YW70397929813;PA;16701;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/24;1Z091YW70397929813;PA;16701;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70397140825;FL;33122;72;114;8;Ground Commercial Third Party;46.14;M T L International
2016/2/24;1Z091YW70397140825;FL;33122;0;0;8;Large Package Surcharge;67.5;M T L International
2016/2/24;1Z091YW70397140825;FL;33122;0;0;8;Fuel Surcharge;5.68;M T L International
2016/2/24;1Z091YW70397140825;FL;33122;0;0;8;Third Party Billing Service;2.98;M T L International
2016/2/24;1Z091YW70397140825;FL;33122;0;0;8;Large Package Surcharge;0;M T L International
2016/2/24;1Z091YW70397140825;FL;33122;0;0;8;Fuel Surcharge;0;M T L International
2016/2/24;1Z091YW70397140825;FL;33122;0;0;8;Third Party Billing Service;0;M T L International
2016/2/24;1Z091YW70399242631;MD;21911;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70399242631;MD;21911;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70399242631;MD;21911;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/2/24;1Z091YW70399242631;MD;21911;0;0;8;Fuel Surcharge;1.55;M T L International
2016/2/24;1Z091YW70399242631;MD;21911;0;0;8;Third Party Billing Service;0.81;M T L International
2016/2/24;1Z091YW70399242631;MD;21911;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70396299247;WI;53097;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/24;1Z091YW70396299247;WI;53097;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70396299247;WI;53097;0;0;7;Fuel Surcharge;1.2;M T L International
2016/2/24;1Z091YW70396299247;WI;53097;0;0;7;Third Party Billing Service;0.63;M T L International
2016/2/24;1Z091YW70396299247;WI;53097;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70398732863;GA;30701;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/24;1Z091YW70398732863;GA;30701;0;0;8;Delivery Area Surcharge;2.3;M T L International
2016/2/24;1Z091YW70398732863;GA;30701;0;0;8;Fuel Surcharge;1.36;M T L International
2016/2/24;1Z091YW70398732863;GA;30701;0;0;8;Third Party Billing Service;0.71;M T L International
2016/2/24;1Z091YW70398732863;GA;30701;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/24;1Z091YW70398993706;PA;15724;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70398993706;PA;15724;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70398993706;PA;15724;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70398993706;PA;15724;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/24;1Z091YW70398993706;PA;15724;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/24;1Z091YW70398993706;PA;15724;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70399604928;MN;56338;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/24;1Z091YW70399604928;MN;56338;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70399604928;MN;56338;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70399604928;MN;56338;0;0;7;Fuel Surcharge;1.4;M T L International
2016/2/24;1Z091YW70399604928;MN;56338;0;0;7;Third Party Billing Service;0.74;M T L International
2016/2/24;1Z091YW70399604928;MN;56338;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70397934736;IA;50207;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/24;1Z091YW70397934736;IA;50207;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70397934736;IA;50207;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70397934736;IA;50207;0;0;7;Fuel Surcharge;1.4;M T L International
2016/2/24;1Z091YW70397934736;IA;50207;0;0;7;Third Party Billing Service;0.74;M T L International
2016/2/24;1Z091YW70397934736;IA;50207;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70398562752;SD;57220;16;27;6;Ground Residential Third Party;14.55;M T L International
2016/2/24;1Z091YW70398562752;SD;57220;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70398562752;SD;57220;0;0;6;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70398562752;SD;57220;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/24;1Z091YW70398562752;SD;57220;0;0;6;Third Party Billing Service;0.54;M T L International
2016/2/24;1Z091YW70398562752;SD;57220;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70396348961;FL;33185;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70396348961;FL;33185;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70396348961;FL;33185;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/24;1Z091YW70396348961;FL;33185;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/24;1Z091YW70396348961;FL;33185;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70398241974;MA;1938;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70398241974;MA;1938;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70398241974;MA;1938;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/24;1Z091YW70398241974;MA;1938;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/24;1Z091YW70398241974;MA;1938;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70399585780;PA;18976;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70399585780;PA;18976;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70399585780;PA;18976;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/24;1Z091YW70399585780;PA;18976;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/24;1Z091YW70399585780;PA;18976;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70397244393;MD;21028;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/24;1Z091YW70397244393;MD;21028;0;0;8;Delivery Area Surcharge;2.3;M T L International
2016/2/24;1Z091YW70397244393;MD;21028;0;0;8;Fuel Surcharge;1.36;M T L International
2016/2/24;1Z091YW70397244393;MD;21028;0;0;8;Third Party Billing Service;0.71;M T L International
2016/2/24;1Z091YW70397244393;MD;21028;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/24;1Z091YW70399162012;GA;31320;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70399162012;GA;31320;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70399162012;GA;31320;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70399162012;GA;31320;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/24;1Z091YW70399162012;GA;31320;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/24;1Z091YW70399162012;GA;31320;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70399149028;AL;35179;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/24;1Z091YW70399149028;AL;35179;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70399149028;AL;35179;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70399149028;AL;35179;0;0;7;Fuel Surcharge;1.4;M T L International
2016/2/24;1Z091YW70399149028;AL;35179;0;0;7;Third Party Billing Service;0.74;M T L International
2016/2/24;1Z091YW70399149028;AL;35179;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70395106830;FL;33010;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70395106830;FL;33010;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70395106830;FL;33010;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/24;1Z091YW70395106830;FL;33010;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/24;1Z091YW70395106830;FL;33010;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70395499443;MS;39465;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/24;1Z091YW70395499443;MS;39465;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70395499443;MS;39465;0;0;7;Delivery Area Surcharge;3.15;M T L International
2016/2/24;1Z091YW70395499443;MS;39465;0;0;7;Fuel Surcharge;1.36;M T L International
2016/2/24;1Z091YW70395499443;MS;39465;0;0;7;Third Party Billing Service;0.71;M T L International
2016/2/24;1Z091YW70395499443;MS;39465;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70399910856;TN;38583;16;27;8;Ground Residential Third Party;20;M T L International
2016/2/24;1Z091YW70399910856;TN;38583;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70399910856;TN;38583;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70399910856;TN;38583;0;0;8;Fuel Surcharge;1.31;M T L International
2016/2/24;1Z091YW70399910856;TN;38583;0;0;8;Third Party Billing Service;0.69;M T L International
2016/2/24;1Z091YW70399910856;TN;38583;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70397497889;OH;43616;13;16;8;Ground Residential Third Party;12.93;M T L International
2016/2/24;1Z091YW70397497889;OH;43616;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70397497889;OH;43616;0;0;8;Fuel Surcharge;0.75;M T L International
2016/2/24;1Z091YW70397497889;OH;43616;0;0;8;Third Party Billing Service;0.39;M T L International
2016/2/24;1Z091YW70397497889;OH;43616;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70395224499;NJ;7981;13;16;8;Ground Residential Third Party;12.93;M T L International
2016/2/24;1Z091YW70395224499;NJ;7981;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70395224499;NJ;7981;0;0;8;Fuel Surcharge;0.75;M T L International
2016/2/24;1Z091YW70395224499;NJ;7981;0;0;8;Third Party Billing Service;0.39;M T L International
2016/2/24;1Z091YW70395224499;NJ;7981;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70397798116;TX;78840;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/24;1Z091YW70397798116;TX;78840;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70397798116;TX;78840;0;0;6;Delivery Area Surcharge;3.15;M T L International
2016/2/24;1Z091YW70397798116;TX;78840;0;0;6;Fuel Surcharge;1.2;M T L International
2016/2/24;1Z091YW70397798116;TX;78840;0;0;6;Third Party Billing Service;0.63;M T L International
2016/2/24;1Z091YW70397798116;TX;78840;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70399758932;AL;36541;8;8;7;Ground Residential Third Party;7.98;M T L International
2016/2/24;1Z091YW70399758932;AL;36541;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70399758932;AL;36541;0;0;7;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70399758932;AL;36541;0;0;7;Additional Handling;10.5;M T L International
2016/2/24;1Z091YW70399758932;AL;36541;0;0;7;Fuel Surcharge;0.71;M T L International
2016/2/24;1Z091YW70399758932;AL;36541;0;0;7;Third Party Billing Service;0.63;M T L International
2016/2/24;1Z091YW70399758932;AL;36541;0;0;7;Residential Surcharge;0;M T L International
2016/2/24;1Z091YW70399758932;AL;36541;0;0;7;Delivery Area Surcharge - Extended;0;M T L International
2016/2/24;1Z091YW70399758932;AL;36541;0;0;7;Additional Handling;0;M T L International
2016/2/24;1Z091YW70399758932;AL;36541;0;0;7;Fuel Surcharge;0;M T L International
2016/2/24;1Z091YW70399758932;AL;36541;0;0;7;Third Party Billing Service;0;M T L International
2016/2/24;1Z091YW70393275830;MN;55124;6;15;7;Ground Commercial Third Party;10.91;M T L International
2016/2/24;1Z091YW70393275830;MN;55124;0;0;7;Fuel Surcharge;0.55;M T L International
2016/2/24;1Z091YW70393275830;MN;55124;0;0;7;Third Party Billing Service;0.29;M T L International
2016/2/24;1Z091YW70393275830;MN;55124;0;0;7;Ground Commercial Third Party;0;M T L International
2016/2/24;1Z091YW70394130841;PA;15210;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70394130841;PA;15210;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70394130841;PA;15210;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/24;1Z091YW70394130841;PA;15210;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/24;1Z091YW70394130841;PA;15210;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70394090055;IL;60108;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/24;1Z091YW70394090055;IL;60108;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70394090055;IL;60108;0;0;7;Fuel Surcharge;1.2;M T L International
2016/2/24;1Z091YW70394090055;IL;60108;0;0;7;Third Party Billing Service;0.63;M T L International
2016/2/24;1Z091YW70394090055;IL;60108;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70394071941;ID;83301;24;38;5;Ground Residential Third Party;15.07;M T L International
2016/2/24;1Z091YW70394071941;ID;83301;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70394071941;ID;83301;0;0;5;Fuel Surcharge;0.86;M T L International
2016/2/24;1Z091YW70394071941;ID;83301;0;0;5;Third Party Billing Service;0.45;M T L International
2016/2/24;1Z091YW70394071941;ID;83301;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70394147664;TX;76148;24;38;6;Ground Residential Third Party;18.72;M T L International
2016/2/24;1Z091YW70394147664;TX;76148;0;0;6;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70394147664;TX;76148;0;0;6;Fuel Surcharge;1.04;M T L International
2016/2/24;1Z091YW70394147664;TX;76148;0;0;6;Third Party Billing Service;0.55;M T L International
2016/2/24;1Z091YW70394147664;TX;76148;0;0;6;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70391171277;TX;79928;24;38;5;Ground Residential Third Party;15.07;M T L International
2016/2/24;1Z091YW70391171277;TX;79928;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70391171277;TX;79928;0;0;5;Fuel Surcharge;0.86;M T L International
2016/2/24;1Z091YW70391171277;TX;79928;0;0;5;Third Party Billing Service;0.45;M T L International
2016/2/24;1Z091YW70391171277;TX;79928;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70394771097;OR;97448;24;38;5;Ground Residential Third Party;15.07;M T L International
2016/2/24;1Z091YW70394771097;OR;97448;0;0;5;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70394771097;OR;97448;0;0;5;Delivery Area Surcharge;3.15;M T L International
2016/2/24;1Z091YW70394771097;OR;97448;0;0;5;Fuel Surcharge;1.02;M T L International
2016/2/24;1Z091YW70394771097;OR;97448;0;0;5;Third Party Billing Service;0.53;M T L International
2016/2/24;1Z091YW70394771097;OR;97448;0;0;5;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70393589108;TN;37043;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/24;1Z091YW70393589108;TN;37043;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70393589108;TN;37043;0;0;7;Fuel Surcharge;1.2;M T L International
2016/2/24;1Z091YW70393589108;TN;37043;0;0;7;Third Party Billing Service;0.63;M T L International
2016/2/24;1Z091YW70393589108;TN;37043;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70399494655;PA;15557;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70399494655;PA;15557;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70399494655;PA;15557;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70399494655;PA;15557;0;0;8;Fuel Surcharge;1.59;M T L International
2016/2/24;1Z091YW70399494655;PA;15557;0;0;8;Third Party Billing Service;0.84;M T L International
2016/2/24;1Z091YW70399494655;PA;15557;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70396201805;NY;14305;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/24;1Z091YW70396201805;NY;14305;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/24;1Z091YW70396201805;NY;14305;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/24;1Z091YW70396201805;NY;14305;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/24;1Z091YW70395326076;ME;4412;11;43;8;Ground Residential Third Party;27.89;M T L International
2016/2/24;1Z091YW70395326076;ME;4412;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70395326076;ME;4412;0;0;8;Fuel Surcharge;1.5;M T L International
2016/2/24;1Z091YW70395326076;ME;4412;0;0;8;Third Party Billing Service;0.79;M T L International
2016/2/24;1Z091YW70395326076;ME;4412;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70393048899;PA;17545;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70393048899;PA;17545;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70393048899;PA;17545;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/24;1Z091YW70393048899;PA;17545;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/24;1Z091YW70393048899;PA;17545;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70391017514;MA;1880;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70391017514;MA;1880;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70391017514;MA;1880;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/24;1Z091YW70391017514;MA;1880;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/24;1Z091YW70391017514;MA;1880;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70393378121;SC;29150;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70393378121;SC;29150;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70393378121;SC;29150;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/24;1Z091YW70393378121;SC;29150;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/24;1Z091YW70393378121;SC;29150;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70392194938;MA;2368;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/24;1Z091YW70392194938;MA;2368;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/24;1Z091YW70392194938;MA;2368;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/24;1Z091YW70392194938;MA;2368;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/24;1Z091YW70394293158;OH;43219;24;38;8;Ground Commercial Third Party;24.89;M T L International
2016/2/24;1Z091YW70394293158;OH;43219;0;0;8;Fuel Surcharge;1.25;M T L International
2016/2/24;1Z091YW70394293158;OH;43219;0;0;8;Third Party Billing Service;0.65;M T L International
2016/2/24;1Z091YW70394293158;OH;43219;0;0;8;Ground Commercial Third Party;0;M T L International
2016/2/24;1Z091YW70392422566;PA;17569;24;38;8;Ground Residential Third Party;25.75;M T L International
2016/2/24;1Z091YW70392422566;PA;17569;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70392422566;PA;17569;0;0;8;Fuel Surcharge;1.39;M T L International
2016/2/24;1Z091YW70392422566;PA;17569;0;0;8;Third Party Billing Service;0.73;M T L International
2016/2/24;1Z091YW70392422566;PA;17569;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70394904176;WI;53144;24;38;7;Ground Residential Third Party;21.95;M T L International
2016/2/24;1Z091YW70394904176;WI;53144;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70394904176;WI;53144;0;0;7;Fuel Surcharge;1.2;M T L International
2016/2/24;1Z091YW70394904176;WI;53144;0;0;7;Third Party Billing Service;0.63;M T L International
2016/2/24;1Z091YW70394904176;WI;53144;0;0;7;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70394661983;OH;43512;17;27;8;Ground Residential Third Party;20;M T L International
2016/2/24;1Z091YW70394661983;OH;43512;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70394661983;OH;43512;0;0;8;Delivery Area Surcharge;3.15;M T L International
2016/2/24;1Z091YW70394661983;OH;43512;0;0;8;Fuel Surcharge;1.26;M T L International
2016/2/24;1Z091YW70394661983;OH;43512;0;0;8;Third Party Billing Service;0.66;M T L International
2016/2/24;1Z091YW70394661983;OH;43512;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70392699992;TN;37862;17;27;8;Ground Residential Third Party;20;M T L International
2016/2/24;1Z091YW70392699992;TN;37862;0;0;8;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70392699992;TN;37862;0;0;8;Delivery Area Surcharge - Extended;4;M T L International
2016/2/24;1Z091YW70392699992;TN;37862;0;0;8;Fuel Surcharge;1.31;M T L International
2016/2/24;1Z091YW70392699992;TN;37862;0;0;8;Third Party Billing Service;0.69;M T L International
2016/2/24;1Z091YW70392699992;TN;37862;0;0;8;Ground Residential Third Party;0;M T L International
2016/2/24;1Z091YW70391702201;LA;70764;17;27;7;Ground Residential Third Party;17.1;M T L International
2016/2/24;1Z091YW70391702201;LA;70764;0;0;7;Residential Surcharge;2.11;M T L International
2016/2/24;1Z091YW70391702201;LA;70764;0;0;7;Delivery Area Surcharge;3.15;M T L International
